hash,Data_de_cadastro,Canal_de_atendimento,Denúncia_emergencial,Denunciante,Cenário_da_violação,País,UF,Município,Frequência,Início_das_violações,sl_quantidade_vitimas,(Nenhum nome de coluna),Motivação,Relação_vítima_suspeito,sl_vitima_cadastro,Gênero_da_vítima,Orientação_sexual_da_vítima,Faixa_etária_da_vítima,Nacionalidade_da_vítima,sl_vitima_naturalidade,sl_vitima_naturalizado_uf,sl_vitima_naturalizado_municipio,Deficiência_da_vítima,Doença_rara_da_vítima,Deficiência_relacionada_a_doença_rara,Vítima_preso_a,País_da_vítima,UF_da_vítima,Município_da_vítima,Profissão_da_vítima,Grau_de_instrução_da_vítima,Religião_da_vítima,Raça_Cor_da_vítima,Etnia_da_vítima,Faixa_de_renda_da_vítima,Natureza_Jurídica_do_Suspeito,Gênero_do_suspeito,Orientação_sexual_do_suspeito,Faixa_etária_do_suspeito,Suspeito_nacionalidade,sl_suspeito_naturalidade,sl_suspeito_naturalizado_uf,sl_suspeito_naturalizado_municipio,Deficiência_do_suspeito,Doença_rara_do_suspeito,Deficiência_relacionada_a_doença_rara_suspeito,Suspeito_preso,País_do_suspeito,UF_do_suspeito,sl_suspeito_municipio,Profissão_do_suspeito,Grau_de_instrução_do_suspeito,Religião_do_suspeito,Raça_Cor_do_suspeito,Suspeito_Etnia,Faixa_de_renda_do_suspeito,Vínculo_Órgão_PJ_do_suspeito,sl_suspeito_ramo,suspeito_especificacao_etnia,vitima_especificacao_etnia,violacao,,,,,,,,,,,,,,,,,
000048D67917C5DFE77B3F7BCA02CFA938D4972559F6C1D3C6A186251DAAE2D1,2023-05-16 11:17:57.083,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PE,261160 | RECIFE,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA PESSOA IDOSA,AGRAVANTE.FOI PRATICADO POR DUAS OU MAIS PESSOAS,FILHO(A),PESSOA FÍSICA,MASCULINO,NÃO,70 A 74 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PE,261160 | RECIFE,OUTROS NÃO LISTADOS,ANALFABETO/SEM INSTRUÇÃO,NULL,NULL,NULL,NULL,COMUNIDADE/FAMÍLIA,NULL,NULL,NULL,BR | BRASIL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BR | BRASIL,PE,261160 | RECIFE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>INSUBSISTÊNCIA MATERIAL,,,,,,,,,,,,,,,,,
00257B5B053AC0C4B985D0FCB23B39ECBC433A1CA3FE7282ACED692E90D1774B,2023-01-14 15:44:37.883,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PR,411520 | MARINGÁ,SEMANALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,FILHO(A),PESSOA FÍSICA,MASCULINO,NÃO,85 A 89 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PR,411520 | MARINGÁ,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,60 A 64 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PR,411520 | MARINGÁ,OUTROS TRABALHADORES DO SETOR DE SERVIÇOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
0025C88D450FAD0A33E95B6E4B240431C14CD12C28784B8E43885A435704166D,2023-01-24 14:49:37.947,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,SEMANALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA POPULAÇÃO LGBTQIA+,AGRAVANTE.COM FINS CORRETIVOS,PAI,PESSOA FÍSICA,MASCULINO,HOMOSSEXUAL.GAY,17 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,ESTUDANTE,ENSINO FUNDAMENTAL COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,OUTRO PROFISSIONAL DA ÁREA DE SAÚDE (FISIOTERAPEUTA, PSICÓLOGO, NUTRICIONISTA, DENTISTA, FARMACÊUTICO, BIOMÉDICO, EDUCADOR FÍSICO ETC),NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,IGUALDADE>DISCRIMINAÇÃO,,,,,,,,,,,
0025C88D450FAD0A33E95B6E4B240431C14CD12C28784B8E43885A435704166D,2023-01-24 14:49:37.947,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,SEMANALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA POPULAÇÃO LGBTQIA+,MOTIVAÇÃO.EM RAZÃO DA IDADE,PAI,PESSOA FÍSICA,MASCULINO,HOMOSSEXUAL.GAY,17 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,ESTUDANTE,ENSINO FUNDAMENTAL COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,OUTRO PROFISSIONAL DA ÁREA DE SAÚDE (FISIOTERAPEUTA, PSICÓLOGO, NUTRICIONISTA, DENTISTA, FARMACÊUTICO, BIOMÉDICO, EDUCADOR FÍSICO ETC),NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>INJÚRIA,,,,,,,,,,,
0025C88D450FAD0A33E95B6E4B240431C14CD12C28784B8E43885A435704166D,2023-01-24 14:49:37.947,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,SEMANALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA POPULAÇÃO LGBTQIA+,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,PAI,PESSOA FÍSICA,MASCULINO,HOMOSSEXUAL.GAY,17 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,ESTUDANTE,ENSINO FUNDAMENTAL COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,OUTRO PROFISSIONAL DA ÁREA DE SAÚDE (FISIOTERAPEUTA, PSICÓLOGO, NUTRICIONISTA, DENTISTA, FARMACÊUTICO, BIOMÉDICO, EDUCADOR FÍSICO ETC),NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>EXPOSIÇÃO DE RISCO À SAÚDE,,,,,,,,,,,
0025C88D450FAD0A33E95B6E4B240431C14CD12C28784B8E43885A435704166D,2023-01-24 14:49:37.947,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,SEMANALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA POPULAÇÃO LGBTQIA+,AGRAVANTE.FOI PRATICADO POR DUAS OU MAIS PESSOAS,PAI,PESSOA FÍSICA,MASCULINO,HOMOSSEXUAL.GAY,17 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,ESTUDANTE,ENSINO FUNDAMENTAL COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,OUTRO PROFISSIONAL DA ÁREA DE SAÚDE (FISIOTERAPEUTA, PSICÓLOGO, NUTRICIONISTA, DENTISTA, FARMACÊUTICO, BIOMÉDICO, EDUCADOR FÍSICO ETC),NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>FÍSICA>LESÃO CORPORAL,,,,,,,,,,,
0025C88D450FAD0A33E95B6E4B240431C14CD12C28784B8E43885A435704166D,2023-01-24 14:49:37.947,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,SEMANALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA POPULAÇÃO LGBTQIA+,AGRAVANTE.RESULTANDO EM LESÃO,PAI,PESSOA FÍSICA,MASCULINO,HOMOSSEXUAL.GAY,17 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,ESTUDANTE,ENSINO FUNDAMENTAL COMPLETO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RJ,330350 | NOVA IGUAÇU,OUTRO PROFISSIONAL DA ÁREA DE SAÚDE (FISIOTERAPEUTA, PSICÓLOGO, NUTRICIONISTA, DENTISTA, FARMACÊUTICO, BIOMÉDICO, EDUCADOR FÍSICO ETC),NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO,,,,,,,,,,,
003050531CD99B9A84350224330453AEE6CB083171A74179D767E4B171506413,2023-06-07 16:00:01.047,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,GO,520140 | APARECIDA DE GOIÂNIA,DIARIAMENTE,HÁ UM MÊS,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,MOTIVAÇÃO.EM RAZÃO DA IDADE,FILHO(A),PESSOA FÍSICA,MASCULINO,NÃO,85 A 89 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,GO,520140 | APARECIDA DE GOIÂNIA,NULL,NULL,NULL,NULL,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,55 A 59 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,DENUNCIANTE NÃO SOUBE INFORMAR,DENUNCIANTE NÃO SOUBE INFORMAR,OUTROS NÃO LISTADOS,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO,,,,,,,,,,,,,,,,,
00314A41D2C3E42DDFB01D88B7D9AE917BC1E127D89327A19E3E6254B30B5AAE,2023-04-01 11:32:09.247,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,355640 | VARGEM GRANDE DO SUL,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,PAI,PESSOA FÍSICA,MASCULINO,NÃO,16 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355640 | VARGEM GRANDE DO SUL,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,PENA (SEMI-ABERTO),BR | BRASIL,SP,355640 | VARGEM GRANDE DO SUL,OUTROS PROFISSIONAIS LIBERAIS,NULL,NULL,PRETA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>AMEAÇA ou COAÇÃO,,,,,,,,,,,,,,,,,
00318125761864198295E79DFB800A0E874184AC10890FA0CBDD1B1DA662707A,2023-04-27 13:16:21.520,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,354130 | PRESIDENTE EPITÁCIO,DIARIAMENTE,HÁ MAIS DE UM ANO,2,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,MÃE,PESSOA FÍSICA,MASCULINO,NÃO,04 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,354130 | PRESIDENTE EPITÁCIO,NULL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,30 A 34 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,354130 | PRESIDENTE EPITÁCIO,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
002A92263B093BDAE9E84F7704221E2DE92C766CE517E2C2F62A357938812C28,2023-05-02 16:49:56.090,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,355020 | SÃO MIGUEL ARCANJO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,PAI,PESSOA FÍSICA,MASCULINO,NÃO,13 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355020 | SÃO MIGUEL ARCANJO,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,35 A 39 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355020 | SÃO MIGUEL ARCANJO,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>INSUBSISTÊNCIA AFETIVA,,,,,,,,,,,,,,,,,
002A92263B093BDAE9E84F7704221E2DE92C766CE517E2C2F62A357938812C28,2023-05-02 16:49:56.090,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,SP,355020 | SÃO MIGUEL ARCANJO,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,PAI,PESSOA FÍSICA,MASCULINO,NÃO,13 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355020 | SÃO MIGUEL ARCANJO,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,35 A 39 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SP,355020 | SÃO MIGUEL ARCANJO,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA,,,,,,,,,,,,,,,,,
002C9BE68C6904E0648250CE7E97383E2D5EBDC51CBBC0DA36B73EDFE2D31AB7,2023-03-08 07:37:45.497,TELEFÔNICO,NÃO,TERCEIRO,CASA DE FAMILIARES,BR | BRASIL,SC,420240 | BLUMENAU,SEMANALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.NA RELAÇÃO FAMILIAR,PAI,PESSOA FÍSICA,FEMININO,NÃO,10 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,SC,420240 | BLUMENAU,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,30 A 34 ANOS,BR | BRASIL,NULL,NULL,NULL,NÃO,NÃO,NULL,NÃO,BR | BRASIL,SC,420240 | BLUMENAU,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
00230146A4A41F9CC0018513EB74CC0C37EAB86D43A2582F82672CAC26807908,2023-06-22 08:10:17.680,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,CE,230440 | FORTALEZA,DIARIAMENTE,HÁ UMA SEMANA,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.POR CONDUTAS EXCESSIVAS/DESNECESSÁRIAS/DESACONSELHADAS,MÃE,PESSOA FÍSICA,FEMININO,NULL,MENOS DE 01 ANO,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NULL,BR | BRASIL,CE,230440 | FORTALEZA,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,35 A 39 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,CE,230440 | FORTALEZA,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
00238BE580514B94E9D61FEB6B88B5CFC86B5C0F29A495894D9CFB9631913B99,2023-03-06 09:09:06.517,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PI,220970 | SÃO FRANCISCO DO PIAUÍ,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1,VIOLÊNCIA CONTRA PESSOA COM DEFICIÊNCIA,NULL,OUTROS,PESSOA FÍSICA,MASCULINO,NÃO,75 A 79 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PI,220970 | SÃO FRANCISCO DO PIAUÍ,NULL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,60 A 64 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PI,220970 | SÃO FRANCISCO DO PIAUÍ,OUTROS NÃO LISTADOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>INJÚRIA,,,,,,,,,,,,,,,,,
00238BE580514B94E9D61FEB6B88B5CFC86B5C0F29A495894D9CFB9631913B99,2023-03-06 09:09:06.517,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PI,220970 | SÃO FRANCISCO DO PIAUÍ,ÚNICA OCORRÊNCIA,NÃO SE APLICA,1,VIOLÊNCIA CONTRA PESSOA IDOSA,MOTIVAÇÃO.EM RAZÃO DA IDADE,OUTROS,PESSOA FÍSICA,MASCULINO,NÃO,75 A 79 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PI,220970 | SÃO FRANCISCO DO PIAUÍ,NULL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,MASCULINO,NÃO,60 A 64 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,PI,220970 | SÃO FRANCISCO DO PIAUÍ,OUTROS NÃO LISTADOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO,,,,,,,,,,,,,,,,,
00348CFA1BBB05524A8DBC2AE020F4E2D10A3C6DE3CE31675E993DA33FF8DC6F,2023-04-26 18:05:14.970,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,RN,240810 | NATAL,DIARIAMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,MOTIVAÇÃO.EM RAZÃO DE CONFLITO DE IDEIAS,PESSOA COM QUEM MANTÉM/MANTEVE CONVIVÊNCIA FAMILIAR,PESSOA FÍSICA,FEMININO,NÃO,12 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RN,240810 | NATAL,NULL,NULL,NULL,BRANCA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,40 A 44 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RN,240810 | NATAL,NÃO SABE INFORMAR,NULL,NULL,BRANCA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>EXPOSIÇÃO,,,,,,,,,,,,,,,,,
0035B779BB8FFF84AE98463C739CA15E0CFCA6441F2E8ACC13B1E29E75FEA6FE,2023-01-16 12:36:40.030,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,RS,431490 | PORTO ALEGRE,OCASIONALMENTE,HÁ MAIS DE UM ANO,2,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,PAI,PESSOA FÍSICA,FEMININO,NULL,09 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NULL,BR | BRASIL,RS,431490 | PORTO ALEGRE,NULL,ENSINO FUNDAMENTAL INCOMPLETO,NULL,PARDA,NULL,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,PESSOA FÍSICA,MASCULINO,NÃO,30 A 34 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,432300 | VIAMÃO,CIENTISTA DA COMPUTAÇÃO/TÉCNICO EM INFORMÁTICA/OU OUTRO PROFISSIONAL DE TI,NULL,NULL,PRETA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA,,,,,,,,,,,,,,,,,
0035B779BB8FFF84AE98463C739CA15E0CFCA6441F2E8ACC13B1E29E75FEA6FE,2023-01-16 12:36:40.030,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,RS,431490 | PORTO ALEGRE,OCASIONALMENTE,HÁ MAIS DE UM ANO,2,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,AGRAVANTE.DA COABITAÇÃO/CONVIVÊNCIA FAMILIAR/RELAÇÃO AFETIVA,PAI,PESSOA FÍSICA,FEMININO,NULL,09 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NULL,BR | BRASIL,RS,431490 | PORTO ALEGRE,NULL,ENSINO FUNDAMENTAL INCOMPLETO,NULL,PARDA,NULL,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,PESSOA FÍSICA,MASCULINO,NÃO,30 A 34 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,RS,432300 | VIAMÃO,CIENTISTA DA COMPUTAÇÃO/TÉCNICO EM INFORMÁTICA/OU OUTRO PROFISSIONAL DE TI,NULL,NULL,PRETA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>ALIENAÇÃO PARENTAL,,,,,,,,,,,,,,,,,
0028E1926FEBA2891F4B4E39DFACBF9FE1E2FAFAF7A9B82194E1AB978AD16CC0,2023-05-08 20:33:47.967,TELEFÔNICO,NÃO,TERCEIRO,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,BR | BRASIL,AM,130260 | MANAUS,SEMANALMENTE,HÁ MAIS DE UM ANO,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,MOTIVAÇÃO.EM RAZÃO DA IDADE,MÃE,PESSOA FÍSICA,FEMININO,NÃO,01 ANO,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO,BR | BRASIL,AM,130260 | MANAUS,NULL,NULL,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,18 A 19 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,AM,130260 | MANAUS,OUTROS NÃO LISTADOS,NULL,NULL,PRETA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>CONSTRANGIMENTO,,,,,,,,,,,,,,,,,
002A9C52029F1A2866676A62C2798115954CF8DDBF8C13F634201AFA500FE686,2023-02-28 11:18:39.553,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PR,410420 | CAMPO LARGO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,MÃE,PESSOA FÍSICA,FEMININO,NÃO,12 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,PR,410420 | CAMPO LARGO,ESTUDANTE,ANALFABETO/SEM INSTRUÇÃO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,25 A 29 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,PR,410420 | CAMPO LARGO,OUTROS NÃO LISTADOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>NEGLIGÊNCIA,,,,,,,,,,,,,,,,,
002A9C52029F1A2866676A62C2798115954CF8DDBF8C13F634201AFA500FE686,2023-02-28 11:18:39.553,TELEFÔNICO,NÃO,TERCEIRO,CASA DA VÍTIMA,BR | BRASIL,PR,410420 | CAMPO LARGO,DIARIAMENTE,HÁ MAIS DE SEIS MESES,1,VIOLÊNCIA CONTRA CRIANÇA OU ADOLESCENTE,NULL,MÃE,PESSOA FÍSICA,FEMININO,NÃO,12 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,PR,410420 | CAMPO LARGO,ESTUDANTE,ANALFABETO/SEM INSTRUÇÃO,NULL,PARDA,NULL,NULL,PESSOA FÍSICA,FEMININO,NÃO,25 A 29 ANOS,BR | BRASIL,NULL,NULL,NULL,NULL,NÃO,NULL,NÃO INFORMADO,BR | BRASIL,PR,410420 | CAMPO LARGO,OUTROS NÃO LISTADOS,NULL,NULL,PARDA,NULL,NULL,NULL,NULL,NULL,NULL,INTEGRIDADE>PSÍQUICA>TORTURA PSÍQUICA,,,,,,,,,,,,,,,,,
